ID;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;On sale (0/1);Reference #;Show price;url_image;
"381";"1";"Bumpers plate 150kg + Barra T-Serie olímpica HWM";"2";"394957.983193";"53";"0";"PBTH150";"1";"https://pesaschile.cl/2/img/p/8/9/3/893-thickbox_default.jpg";
"381";"1";"Bumpers plate 150kg + Barra T-Serie olímpica HWM";"2";"394957.983193";"53";"0";"PBTH150";"1";"https://pesaschile.cl/2/img/p/9/0/0/900-thickbox_default.jpg";
"382";"1";"Bumpers plate 60kg + Barra T-Serie olímpica HWM";"2";"235285.714286";"53";"0";"PBT";"1";"https://pesaschile.cl/2/img/p/8/9/6/896-thickbox_default.jpg";
"382";"1";"Bumpers plate 60kg + Barra T-Serie olímpica HWM";"2";"235285.714286";"53";"0";"PBT";"1";"https://pesaschile.cl/2/img/p/8/9/7/897-thickbox_default.jpg";
"382";"1";"Bumpers plate 60kg + Barra T-Serie olímpica HWM";"2";"235285.714286";"53";"0";"PBT";"1";"https://pesaschile.cl/2/img/p/8/9/8/898-thickbox_default.jpg";
"382";"1";"Bumpers plate 60kg + Barra T-Serie olímpica HWM";"2";"235285.714286";"53";"0";"PBT";"1";"https://pesaschile.cl/2/img/p/9/0/1/901-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/2/3/1523-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/2/4/1524-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/2/5/1525-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/6/6/1566-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/6/7/1567-thickbox_default.jpg";
"383";"1";"Barra Profesional Elite  Serie 15KG HWM";"2";"151252.100840";"53";"0";"BOEM";"1";"https://pesaschile.cl/2/img/p/1/5/6/8/1568-thickbox_default.jpg";
"386";"1";"Discos Barbell 15 kg X 2 UN ";"2";"32773.109244";"53";"0";"DPB15";"1";"https://pesaschile.cl/2/img/p/1/0/5/1/1051-thickbox_default.jpg";
"387";"1";"Discos Barbell 2 kg X 2UN ";"2";"4369.747899";"53";"0";"DPB02";"1";"https://pesaschile.cl/2/img/p/1/0/4/3/1043-thickbox_default.jpg";
"388";"1";"Discos Barbell 2.5 kg X 2UN ";"2";"5462.184874";"53";"0";"DPB025";"1";"https://pesaschile.cl/2/img/p/1/0/4/4/1044-thickbox_default.jpg";
"389";"1";"Discos Barbell 10 kg X 2 UN ";"2";"21848.739496";"53";"0";"DPB10";"1";"https://pesaschile.cl/2/img/p/1/0/4/9/1049-thickbox_default.jpg";
"390";"1";"Discos Barbell 20 kg X 2 UN ";"2";"43697.478992";"53";"0";"DPB20";"1";"https://pesaschile.cl/2/img/p/1/0/5/0/1050-thickbox_default.jpg";
"391";"1";"Discos Barbell 5 kg X 2 UN ";"2";"10924.369748";"53";"0";"DPB05";"1";"https://pesaschile.cl/2/img/p/1/0/4/5/1045-thickbox_default.jpg";
"395";"1";"Rack Horizontal para Mancuernas";"13";"126042.016807";"53";"0";"RA018";"1";"https://pesaschile.cl/2/img/p/1/4/7/6/1476-thickbox_default.jpg";
"397";"1";"Cinturon de Lastre";"2";"21000.000000";"53";"0";"CL";"1";"https://pesaschile.cl/2/img/p/1/3/6/9/1369-thickbox_default.jpg";
"398";"1";"Pantorillera MO";"55";"294109.243697";"53";"0";"MO-5200";"1";"https://pesaschile.cl/2/img/p/1/6/1/0/1610-thickbox_default.jpg";
"399";"1";"Banco Scott MO";"2";"252092.436975";"53";"0";"MO-2000";"1";"https://pesaschile.cl/2/img/p/1/6/0/7/1607-thickbox_default.jpg";
"400";"1";"Polea Cruzada Promachine";"34";"252092.436975";"53";"0";"PK030";"1";"https://pesaschile.cl/2/img/p/1/5/1/3/1513-thickbox_default.jpg";
"401";"1";"Banco Inclinable MO";"55";"210075.630252";"53";"0";"MO-600";"1";"https://pesaschile.cl/2/img/p/1/7/3/3/1733-thickbox_default.jpg";
"402";"1";"Banco Plano MO";"2";"126042.016807";"53";"0";"MO-500";"1";"https://pesaschile.cl/2/img/p/1/7/3/2/1732-thickbox_default.jpg";
"408";"1";"Speed Rope Aluminio";"2";"8394.957983";"53";"0";"CSSRA";"1";"https://pesaschile.cl/2/img/p/1/4/1/0/1410-thickbox_default.jpg";
"408";"1";"Speed Rope Aluminio";"2";"8394.957983";"53";"0";"CSSRA";"1";"https://pesaschile.cl/2/img/p/1/4/1/1/1411-thickbox_default.jpg";
"410";"1";"Par D. Olimpico Promachine 2.5kg";"139";"6705.882353";"53";"0";"DOP025";"1";"https://pesaschile.cl/2/img/p/1/0/6/1/1061-thickbox_default.jpg";
"410";"1";"Par D. Olimpico Promachine 2.5kg";"139";"6705.882353";"53";"0";"DOP025";"1";"https://pesaschile.cl/2/img/p/1/0/6/2/1062-thickbox_default.jpg";
"411";"1";"Par D. Olimpico Promachine 5kg";"2";"13428.571429";"53";"0";"DOP05";"1";"https://pesaschile.cl/2/img/p/1/7/2/4/1724-thickbox_default.jpg";
"412";"1";"Par D. Olimpico Promachine 10kg";"2";"26873.949580";"53";"0";"DOP10";"1";"https://pesaschile.cl/2/img/p/1/0/6/3/1063-thickbox_default.jpg";
"412";"1";"Par D. Olimpico Promachine 10kg";"2";"26873.949580";"53";"0";"DOP10";"1";"https://pesaschile.cl/2/img/p/1/0/6/4/1064-thickbox_default.jpg";
"413";"1";"Par D. Olimpico Promachine 15kg";"2";"40319.327731";"53";"0";"DOP15";"1";"https://pesaschile.cl/2/img/p/1/0/6/5/1065-thickbox_default.jpg";
"413";"1";"Par D. Olimpico Promachine 15kg";"2";"40319.327731";"53";"0";"DOP15";"1";"https://pesaschile.cl/2/img/p/1/0/6/6/1066-thickbox_default.jpg";
"414";"1";"Par D. Olimpico Promachine 20kg";"2";"53764.705882";"53";"0";"DOP20";"1";"https://pesaschile.cl/2/img/p/1/0/8/3/1083-thickbox_default.jpg";
"417";"1";"Par D. Olimpico Promachine 1.25kg";"2";"3352.941176";"53";"0";"DOP0125";"1";"https://pesaschile.cl/2/img/p/1/0/8/6/1086-thickbox_default.jpg";
"417";"1";"Par D. Olimpico Promachine 1.25kg";"2";"3352.941176";"53";"0";"DOP0125";"1";"https://pesaschile.cl/2/img/p/1/0/8/7/1087-thickbox_default.jpg";
"418";"1";"Par D. Olimpico Promachine 25kg";"2";"67210.084034";"53";"0";"DOP25";"1";"https://pesaschile.cl/2/img/p/1/0/8/8/1088-thickbox_default.jpg";
"418";"1";"Par D. Olimpico Promachine 25kg";"2";"67210.084034";"53";"0";"DOP25";"1";"https://pesaschile.cl/2/img/p/1/0/8/9/1089-thickbox_default.jpg";
"419";"1";"Glúteo Aislado MO";"55";"756294.117647";"53";"0";"MO-5800";"1";"https://pesaschile.cl/2/img/p/1/6/2/5/1625-thickbox_default.jpg";
"421";"1";"Abducción MO (Glúteo Medio) ";"55";"756294.117647";"53";"0";"MO-5910";"1";"https://pesaschile.cl/2/img/p/1/6/2/9/1629-thickbox_default.jpg";
"422";"1";"Dominada/Fondo Asistida MO";"55";"756294.117647";"53";"0";"MO-3000";"1";"https://pesaschile.cl/2/img/p/1/6/3/0/1630-thickbox_default.jpg";
"424";"1";"Extensión de Cuádriceps MO";"55";"756294.117647";"53";"0";"MO-5700";"1";"https://pesaschile.cl/2/img/p/1/6/3/1/1631-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/1/0/1/1101-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/1/0/2/1102-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/1/0/3/1103-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/1/0/4/1104-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/5/3/2/1532-thickbox_default.jpg";
"427";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0";"BORP";"1";"https://pesaschile.cl/2/img/p/1/5/3/3/1533-thickbox_default.jpg";
"428";"1";"Pack Crossfit HWM";"18";"663857.142857";"53";"0";"PCH";"1";"https://pesaschile.cl/2/img/p/1/7/4/4/1744-thickbox_default.jpg";
"430";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0";"BP";"1";"https://pesaschile.cl/2/img/p/1/1/0/8/1108-thickbox_default.jpg";
"430";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0";"BP";"1";"https://pesaschile.cl/2/img/p/1/1/0/9/1109-thickbox_default.jpg";
"430";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0";"BP";"1";"https://pesaschile.cl/2/img/p/1/1/1/0/1110-thickbox_default.jpg";
"431";"1";"Pack discos Olímpicos Promachine + barra promachine";"46";"235285.714286";"53";"0";"POP";"1";"https://pesaschile.cl/2/img/p/1/1/1/1/1111-thickbox_default.jpg";
"432";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0";"SL";"1";"https://pesaschile.cl/2/img/p/1/1/1/7/1117-thickbox_default.jpg";
"432";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0";"SL";"1";"https://pesaschile.cl/2/img/p/1/1/1/8/1118-thickbox_default.jpg";
"433";"1";"Kettlebell Vinilo Acero 20Kg";"2";"29411.764706";"53";"0";"KVA20";"1";"https://pesaschile.cl/2/img/p/1/2/5/7/1257-thickbox_default.jpg";
"434";"1";"Piso caucho alto trafico 15mm";"8";"16798.319328";"53";"0";"PC15";"1";"https://pesaschile.cl/2/img/p/1/1/5/7/1157-thickbox_default.jpg";
"434";"1";"Piso caucho alto trafico 15mm";"8";"16798.319328";"53";"0";"PC15";"1";"https://pesaschile.cl/2/img/p/1/2/9/7/1297-thickbox_default.jpg";
"435";"1";"Remo Icarus-X HWM";"33";"840327.731092";"53";"0";"RHI";"1";"https://pesaschile.cl/2/img/p/1/5/3/8/1538-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/1/8/3/1183-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/8/8/1688-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/8/9/1689-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/9/0/1690-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/9/1/1691-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/9/2/1692-thickbox_default.jpg";
"436";"1";"Air Bike HWM";"33";"462176.470588";"53";"0";" ABH";"1";"https://pesaschile.cl/2/img/p/1/6/9/3/1693-thickbox_default.jpg";
"438";"1";"Ab Traps";"42";"8394.957983";"53";"0";"ABS";"1";"https://pesaschile.cl/2/img/p/1/1/8/9/1189-thickbox_default.jpg";
"439";"1";"Rack Barra Pared Vertical HWM";"2";"55453.781513";"53";"0";"RBPV";"1";"https://pesaschile.cl/2/img/p/1/4/0/6/1406-thickbox_default.jpg";
"444";"1";"Soporte Vertical Barras";"2";"55453.781513";"53";"0";"RBV";"1";"https://pesaschile.cl/2/img/p/1/1/8/8/1188-thickbox_default.jpg";
"446";"1";"Tabla de Escalada";"2";"100831.932773";"53";"0";"TE";"1";"https://pesaschile.cl/2/img/p/1/4/0/8/1408-thickbox_default.jpg";
"446";"1";"Tabla de Escalada";"2";"100831.932773";"53";"0";"TE";"1";"https://pesaschile.cl/2/img/p/1/4/0/9/1409-thickbox_default.jpg";
"447";"1";"Disco de Equilibrio Madera";"2";"12596.638656";"53";"0";"DEM";"1";"https://pesaschile.cl/2/img/p/1/2/8/0/1280-thickbox_default.jpg";
"448";"1";"Disco de Equilibrio Plástico";"2";"6714.285714";"53";"0";"DEP";"1";"https://pesaschile.cl/2/img/p/1/2/8/1/1281-thickbox_default.jpg";
"449";"1";"Pack Bandas Resistencia Corta";"8";"8394.957983";"53";"0";"PBCC";"1";"https://pesaschile.cl/2/img/p/1/3/1/5/1315-thickbox_default.jpg";
"449";"1";"Pack Bandas Resistencia Corta";"8";"8394.957983";"53";"0";"PBCC";"1";"https://pesaschile.cl/2/img/p/1/3/6/8/1368-thickbox_default.jpg";
"450";"1";"Cajón Pliométrico";"33";"54613.445378";"53";"0";"CP";"1";"https://pesaschile.cl/2/img/p/1/4/1/3/1413-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/6/9/1669-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/0/1670-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/1/1671-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/2/1672-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/3/1673-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/4/1674-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/5/1675-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/6/1676-thickbox_default.jpg";
"451";"1";"Trotadora Obelix GT5";"34";"1008394.957980";"53";"0";"TGT5";"1";"https://pesaschile.cl/2/img/p/1/6/7/7/1677-thickbox_default.jpg";
"452";"1";"Set Discos Fraccionales ";"18";"67218.487395";"53";"0";"";"1";"https://pesaschile.cl/2/img/p/1/2/0/9/1209-thickbox_default.jpg";
"453";"1";"Par D.Fraccional 0.5kg";"2";"8394.957983";"53";"0";"DOF005";"1";"https://pesaschile.cl/2/img/p/1/2/4/4/1244-thickbox_default.jpg";
"454";"1";"Par D.Fraccional 1kg";"2";"10915.966387";"53";"0";"DOF01";"1";"https://pesaschile.cl/2/img/p/1/2/4/5/1245-thickbox_default.jpg";
"455";"1";"Par D.Fraccional 1.5kg";"2";"14277.310924";"53";"0";"DOF015";"1";"https://pesaschile.cl/2/img/p/1/2/4/6/1246-thickbox_default.jpg";
"456";"1";"Par D.Fraccional 2kg";"2";"16798.319328";"53";"0";"DOF02";"1";"https://pesaschile.cl/2/img/p/1/2/4/7/1247-thickbox_default.jpg";
"457";"1";"SET RACK + 20 BODY PUMP";"46";"1008394.957980";"53";"0";"SBPR";"1";"https://pesaschile.cl/2/img/p/1/6/4/0/1640-thickbox_default.jpg";
"458";"1";"Pack 25 Set Body Pump";"46";"1008235.294120";"53";"0";"";"1";"https://pesaschile.cl/2/img/p/1/2/2/3/1223-thickbox_default.jpg";
"470";"1";"Máquina Abductor / Aductor V8 ";"55";"1176462.184870";"53";"0";"V8-516";"1";"https://pesaschile.cl/2/img/p/1/2/1/0/1210-thickbox_default.jpg";
"471";"1";"Máquina Extensión de Cuadriceps V8 ";"55";"1176462.184870";"53";"0";"V8-510";"1";"https://pesaschile.cl/2/img/p/1/4/9/0/1490-thickbox_default.jpg";
"472";"1";"Máquina Curl de Femoral Sentado V8  ";"55";"1176462.184870";"53";"0";"V8-505";"1";"https://pesaschile.cl/2/img/p/1/2/1/2/1212-thickbox_default.jpg";
"473";"1";"Máquina Glúteo Aislado V8  ";"55";"1176462.184870";"53";"0";"V8-520";"1";"https://pesaschile.cl/2/img/p/1/2/1/3/1213-thickbox_default.jpg";
"474";"1";"Máquina Abdominal V8 ";"55";"1092428.571430";"53";"0";"V8-511";"1";"https://pesaschile.cl/2/img/p/1/2/1/4/1214-thickbox_default.jpg";
"475";"1";"Máquina Dorsales V8  ";"55";"1176462.184870";"53";"0";"V8-501";"1";"https://pesaschile.cl/2/img/p/1/2/1/5/1215-thickbox_default.jpg";
"476";"1";"Máquina Press de Hombro T8 ";"55";"756294.117647";"53";"0";"T8-605";"1";"https://pesaschile.cl/2/img/p/1/2/1/6/1216-thickbox_default.jpg";
"477";"1";"Máquina Press de Pectoral T8  ";"55";"672260.504202";"53";"0";"T8-604";"1";"https://pesaschile.cl/2/img/p/1/2/1/7/1217-thickbox_default.jpg";
"478";"1";"Máquina Remo Sentado T8  ";"55";"672260.504202";"53";"0";"T8-603";"1";"https://pesaschile.cl/2/img/p/1/2/1/8/1218-thickbox_default.jpg";
"479";"1";"Máquina Dorsales T8  ";"55";"756294.117647";"53";"0";"T8-606";"1";"https://pesaschile.cl/2/img/p/1/2/1/9/1219-thickbox_default.jpg";
"480";"1";"Pack discos Olímpicos engomados Promachine";"46";"201672.268908";"53";"0";"PDOP";"1";"https://pesaschile.cl/2/img/p/1/2/3/8/1238-thickbox_default.jpg";
"483";"1";"Par D.Fraccional 2.5kg";"2";"21000.000000";"53";"0";"DOF025";"1";"https://pesaschile.cl/2/img/p/1/2/4/9/1249-thickbox_default.jpg";
"487";"1";"Rodillera Mac David";"12";"16798.319328";"53";"0";"";"1";"https://pesaschile.cl/2/img/p/1/2/5/3/1253-thickbox_default.jpg";
"488";"1";"Toma Barra Corta";"8";"16798.319328";"53";"0";"TBC";"1";"https://pesaschile.cl/2/img/p/1/2/5/5/1255-thickbox_default.jpg";
"490";"1";"Par Crumb Bumper 10LB";"23";"23848.739496";"53";"0";"DOC10";"1";"https://pesaschile.cl/2/img/p/1/3/0/0/1300-thickbox_default.jpg";
"490";"1";"Par Crumb Bumper 10LB";"23";"23848.739496";"53";"0";"DOC10";"1";"https://pesaschile.cl/2/img/p/1/3/0/1/1301-thickbox_default.jpg";
"503";"1";"Par Crumb Bumper 25LB";"2";"57310.924370";"53";"0";"DOC25";"1";"https://pesaschile.cl/2/img/p/1/3/0/2/1302-thickbox_default.jpg";
"503";"1";"Par Crumb Bumper 25LB";"2";"57310.924370";"53";"0";"DOC25";"1";"https://pesaschile.cl/2/img/p/1/3/0/3/1303-thickbox_default.jpg";
"504";"1";"Par Crumb Bumper 15LB";"2";"34756.302521";"53";"0";"DOC15";"1";"https://pesaschile.cl/2/img/p/1/3/0/9/1309-thickbox_default.jpg";
"504";"1";"Par Crumb Bumper 15LB";"2";"34756.302521";"53";"0";"DOC15";"1";"https://pesaschile.cl/2/img/p/1/3/1/0/1310-thickbox_default.jpg";
"505";"1";"Par Crumb Bumper 35LB";"2";"80420.168067";"53";"0";"DOC35";"1";"https://pesaschile.cl/2/img/p/1/3/0/4/1304-thickbox_default.jpg";
"505";"1";"Par Crumb Bumper 35LB";"2";"80420.168067";"53";"0";"DOC35";"1";"https://pesaschile.cl/2/img/p/1/3/0/5/1305-thickbox_default.jpg";
"507";"1";"Pack 260LB Crumb Bumper";"61";"277302.521008";"53";"0";"POC260";"1";"https://pesaschile.cl/2/img/p/1/3/1/1/1311-thickbox_default.jpg";
"508";"1";"Pack 170LB Crumb Bumper";"61";"184865.546218";"53";"0";"POC170";"1";"https://pesaschile.cl/2/img/p/1/2/9/4/1294-thickbox_default.jpg";
"508";"1";"Pack 170LB Crumb Bumper";"61";"184865.546218";"53";"0";"POC170";"1";"https://pesaschile.cl/2/img/p/1/3/0/8/1308-thickbox_default.jpg";
"509";"1";"Banco Abdominal MO";"2";"201672.268908";"53";"0";"MO-700";"1";"https://pesaschile.cl/2/img/p/1/6/3/2/1632-thickbox_default.jpg";
"510";"1";"T - Rowing MO";"55";"277302.521008";"53";"0";"MO-3120";"1";"https://pesaschile.cl/2/img/p/1/6/3/3/1633-thickbox_default.jpg";
"511";"1";"Prensa Horizontal MO";"55";"840327.731092";"53";"0";"MO-5500";"1";"https://pesaschile.cl/2/img/p/1/7/4/6/1746-thickbox_default.jpg";
"512";"1";"Smith MO";"55";"1008394.957980";"53";"0";"MO-6200";"1";"https://pesaschile.cl/2/img/p/1/6/3/5/1635-thickbox_default.jpg";
"513";"1";"Jaula de Potencia MO";"55";"420159.663866";"53";"0";"MO-6100";"1";"https://pesaschile.cl/2/img/p/1/6/3/6/1636-thickbox_default.jpg";
"514";"1";"Polea Alta MO";"55";"756294.117647";"53";"0";"MO-3500";"1";"https://pesaschile.cl/2/img/p/1/7/4/2/1742-thickbox_default.jpg";
"515";"1";"Set 4 Cajones Pliométricos";"2";"134445.378151";"53";"0";"CP4";"1";"https://pesaschile.cl/2/img/p/1/3/7/1/1371-thickbox_default.jpg";
"515";"1";"Set 4 Cajones Pliométricos";"2";"134445.378151";"53";"0";"CP4";"1";"https://pesaschile.cl/2/img/p/1/3/7/2/1372-thickbox_default.jpg";
"516";"1";"Tape Kinesiológico";"35";"4193.277311";"53";"0";"BKT";"1";"https://pesaschile.cl/2/img/p/1/5/4/4/1544-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/4/7/4/1474-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/4/7/5/1475-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/5/3/4/1534-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/5/3/5/1535-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/5/6/9/1569-thickbox_default.jpg";
"517";"1";"Barra Técnica 7.5kg";"31";"63016.806723";"53";"0";"BTA";"1";"https://pesaschile.cl/2/img/p/1/5/7/0/1570-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/2/9/1529-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/3/0/1530-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/3/1/1531-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/6/0/1560-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/6/1/1561-thickbox_default.jpg";
"518";"1";"Barra Training Serie 15kg HWM";"2";"117638.655462";"53";"0";"BORT15";"1";"https://pesaschile.cl/2/img/p/1/5/6/2/1562-thickbox_default.jpg";
"519";"1";"Maletin York 20kg";"21";"29403.361345";"53";"0";"PMY";"1";"https://pesaschile.cl/2/img/p/1/5/4/6/1546-thickbox_default.jpg";
"519";"1";"Maletin York 20kg";"21";"29403.361345";"53";"0";"PMY";"1";"https://pesaschile.cl/2/img/p/1/7/9/3/1793-thickbox_default.jpg";
"520";"1";"PACK BANQUILLO+ MALETIN YORK";"46";"109235.294118";"53";"0";"PBO";"1";"https://pesaschile.cl/2/img/p/1/7/9/4/1794-thickbox_default.jpg";
"523";"1";"Pack Crumb Elite HWM";"18";"420159.663866";"53";"0";"PDOCE";"1";"https://pesaschile.cl/2/img/p/1/3/4/6/1346-thickbox_default.jpg";
"525";"1";"Pack Acero Vinilo Light";"46";"67218.487395";"53";"0";"PKAL";"1";"https://pesaschile.cl/2/img/p/1/3/6/6/1366-thickbox_default.jpg";
"527";"1";"Tenazas Olímpicas";"141";"2512.605042";"53";"0";"TPO";"1";"https://pesaschile.cl/2/img/p/1/3/6/4/1364-thickbox_default.jpg";
"528";"1";"Tenazas Preolimpicas";"8";"1672.268908";"53";"0";"TPP";"1";"https://pesaschile.cl/2/img/p/1/3/6/3/1363-thickbox_default.jpg";
"529";"1";"prueba";"2";"420.168067";"53";"1";"";"1";"";
"530";"1";"Discos Barbell 3 kg X 2UN ";"2";"6554.621849";"53";"0";"DPB03";"1";"https://pesaschile.cl/2/img/p/1/4/5/0/1450-thickbox_default.jpg";
"531";"1";"CINTURON LUMBAR PROMACHINE S";"8";"10915.966387";"53";"0";"CLPS";"1";"https://pesaschile.cl/2/img/p/1/3/9/1/1391-thickbox_default.jpg";
"531";"1";"CINTURON LUMBAR PROMACHINE S";"8";"10915.966387";"53";"0";"CLPS";"1";"https://pesaschile.cl/2/img/p/1/3/9/2/1392-thickbox_default.jpg";
"532";"1";"CINTURON LUMBAR PROMACHINE M";"8";"10915.966387";"53";"0";"CLPM";"1";"https://pesaschile.cl/2/img/p/1/3/8/9/1389-thickbox_default.jpg";
"532";"1";"CINTURON LUMBAR PROMACHINE M";"8";"10915.966387";"53";"0";"CLPM";"1";"https://pesaschile.cl/2/img/p/1/3/9/0/1390-thickbox_default.jpg";
"533";"1";"CINTURON LUMBAR PROMACHINE L";"8";"10915.966387";"53";"0";"CLPL";"1";"https://pesaschile.cl/2/img/p/1/3/8/7/1387-thickbox_default.jpg";
"533";"1";"CINTURON LUMBAR PROMACHINE L";"8";"10915.966387";"53";"0";"CLPL";"1";"https://pesaschile.cl/2/img/p/1/3/8/8/1388-thickbox_default.jpg";
"534";"1";"CINTURÓN LUMBAR PROMACHINE ROSADO";"141";"10915.966387";"53";"0";"CLPSR";"1";"https://pesaschile.cl/2/img/p/1/3/8/5/1385-thickbox_default.jpg";
"534";"1";"CINTURÓN LUMBAR PROMACHINE ROSADO";"141";"10915.966387";"53";"0";"CLPSR";"1";"https://pesaschile.cl/2/img/p/1/3/8/6/1386-thickbox_default.jpg";
"535";"1";"BARRA MULTIAGARRE";"31";"84025.210084";"53";"0";"BMA";"1";"https://pesaschile.cl/2/img/p/1/3/7/5/1375-thickbox_default.jpg";
"535";"1";"BARRA MULTIAGARRE";"31";"84025.210084";"53";"0";"BMA";"1";"https://pesaschile.cl/2/img/p/1/3/7/6/1376-thickbox_default.jpg";
