ID;ID_LANG;Active (0/1);Name;Default Category;Price tax excl.;Tax rules ID;Wholesale price;On sale (0/1);Reference #;Quantity;Short description;Description;Meta-title;Meta-keywords;Meta-description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order;Product creation date;Show price;Available online only;Condition;url_image;
"421";"1";"1";"Abductor B";"55";"756294.117647";"53";"0.000000";"0";"MO-5910";"0";"";"";"";"";"";"abductor-b";"";"";"1";"2017-04-04 18:06:29";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/2/9/1629-thickbox_default.jpg";
"421";"3";"1";"Abducción MO (Glúteo Medio) ";"55";"756294.117647";"53";"0.000000";"0";"MO-5910";"0";"M&aacute;quina dise&ntilde;ada especialmente para entrenar Abductores (Gl&uacute;teo Medio) de manera aislada, efectiva y c&oacute;moda. Almohadillas regulables. Manillas de soporte";"C&oacute;digoMO-5910
Dimensiones155 &times; 86 &times; 166 cm. Aprox.
Peso de la m&aacute;quina241 kg.
Peso m&aacute;ximo de usuario150 kg.
Stack de contrapeso70 kg.
Espesor del material3 mm.
Garant&iacute;a1 a&ntilde;o (Fallas de f&aacute;brica).";"";"";"";"abductor-b";"";"";"1";"2017-04-04 18:06:29";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/2/9/1629-thickbox_default.jpg";
"422";"1";"1";"Dip/Chin Assist";"55";"756294.117647";"53";"0.000000";"0";"MO-3000";"0";"";"";"";"";"";"dipchin-assist";"";"";"1";"2017-04-04 18:26:18";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/3/0/1630-thickbox_default.jpg";
"422";"3";"1";"Dominada/Fondo Asistida MO";"55";"756294.117647";"53";"0.000000";"0";"MO-3000";"0";"M&aacute;quina dise&ntilde;ada especialmente para entrenar Dominadas y Fondos de tr&iacute;ceps de manera asistida. Agarre prono y neutro.";"C&oacute;digoMO-3000
Dimensiones155 &times; 137 &times; 236 cm. Aprox.
Peso de la m&aacute;quina-
Peso m&aacute;ximo de usuario150 kg.
Stack de contrapeso100 kg.
Espesor del material3 mm.
Garant&iacute;a1 a&ntilde;o (Fallas de f&aacute;brica).";"";"";"";"dipchin-assist";"";"";"1";"2017-04-04 18:26:18";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/3/0/1630-thickbox_default.jpg";
"424";"1";"1";"Femoral";"55";"756294.117647";"53";"0.000000";"0";"MO-5700";"0";"";"";"";"";"";"femoral";"";"";"1";"2017-04-04 18:27:37";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/3/1/1631-thickbox_default.jpg";
"424";"3";"1";"Extensión de Cuádriceps MO";"55";"756294.117647";"53";"0.000000";"0";"MO-5700";"0";"Maquina dise&ntilde;ada especialmente para entrenar cu&aacute;driceps de forma localizada y efectiva. Pivote y respaldo ajustables. Incluye manillas de soporte.";"C&oacute;digoMO-5700
Dimensiones151 &times; 106 &times; 162 cm. Aprox.
Peso de la m&aacute;quina223 kg.
Peso m&aacute;ximo de usuario150 kg.
Stack de contrapeso80 kg.
Espesor del material3 mm.
Garant&iacute;a1 a&ntilde;o (Fallas de f&aacute;brica).";"";"";"";"femoral";"";"";"1";"2017-04-04 18:27:37";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/3/1/1631-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/1/1101-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/2/1102-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/3/1103-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/4/1104-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/2/1532-thickbox_default.jpg";
"427";"1";"1";"Barra Olímpica Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"";"";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/3/1533-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/1/1101-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/2/1102-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/3/1103-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/4/1104-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/2/1532-thickbox_default.jpg";
"427";"3";"1";"Barra Promachine 20kg";"2";"75621.848740";"53";"0.000000";"0";"BORP";"0";"Barra Ol&iacute;mpica de 20kg que soporta un entrenamiento de gimnasio de tr&aacute;fico alto y de altas cargas, est&aacute; dise&ntilde;ada con un balance adecuado y bujes para mayor soporte en el entrenamiento.
La barra sirve para todo tipo de entrenamiento b&aacute;sico.";"Peso: 20kg
Tipo de acero: A3 (Barra de acero de resorte)
2&nbsp;rodamiento de esfera por lado.
1 Buje de protecci&oacute;n por lado.
Di&aacute;metro 28mm Largo 2.2 metros
Carga m&aacute;xima: 700lb/320kg
Incluye tenazas.";"";"";"";"barra-olimpica-promachine-20kg";"";"";"1";"2017-04-07 15:27:13";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/3/1533-thickbox_default.jpg";
"428";"1";"1";"Pack Crossfit HWM";"18";"663857.142857";"53";"0.000000";"0";"PCH";"0";"";"";"";"";"";"pack-crossfit-hwm";"";"";"1";"2017-04-11 12:50:14";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/7/4/4/1744-thickbox_default.jpg";
"428";"3";"1";"Pack Crossfit HWM";"18";"663857.142857";"53";"0.000000";"0";"PCH";"0";"El Pack Crossfit HWM est&aacute; pensado satisfacer todas tus necesidades de entrenamiento, ya que con la jaula mas el pack de bumperplate + barra, podr&aacute;s ejecutar los ejercicios de sentadillas en todas sus variables, press y dominadas.";"El pack incluye: Jaula de potencia HWM.
 Banquillo inclinable declinable proHWM.
 Barra Ol&iacute;mpica HWM profesional T Serie (20kg).
 2 discos BumperPlate HWM 5kg.
 1 par de collarines HWM
 2 discos BumperPlate HWM 10kg.
 2 discos BumperPlate HWM 15kg.
 2 discos BumperPlate HWM 20kg.
Precio Pack: $759.990";"";"";"";"pack-crossfit-hwm";"";"";"1";"2017-04-11 12:50:14";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/7/4/4/1744-thickbox_default.jpg";
"430";"1";"1";"Barra puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"";"";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/8/1108-thickbox_default.jpg";
"430";"1";"1";"Barra puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"";"";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/9/1109-thickbox_default.jpg";
"430";"1";"1";"Barra puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"";"";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/0/1110-thickbox_default.jpg";
"430";"3";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"Barra de extensi&oacute;n para montar al interior del marco de tu puerta. Podr&aacute;s realizar dominadas y abdominales colgado.
USO DE HOGAR";" Largo m&aacute;ximo: 96 cm. Largo m&iacute;nimo: 70 cm. Incluye pernos de fijaci&oacute;n. Peso m&aacute;ximo de carga: 90 kg. Agarre de goma antideslizante.";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/8/1108-thickbox_default.jpg";
"430";"3";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"Barra de extensi&oacute;n para montar al interior del marco de tu puerta. Podr&aacute;s realizar dominadas y abdominales colgado.
USO DE HOGAR";" Largo m&aacute;ximo: 96 cm. Largo m&iacute;nimo: 70 cm. Incluye pernos de fijaci&oacute;n. Peso m&aacute;ximo de carga: 90 kg. Agarre de goma antideslizante.";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/0/9/1109-thickbox_default.jpg";
"430";"3";"1";"Barra Extensión Puerta";"2";"8394.957983";"53";"0.000000";"0";"BP";"0";"Barra de extensi&oacute;n para montar al interior del marco de tu puerta. Podr&aacute;s realizar dominadas y abdominales colgado.
USO DE HOGAR";" Largo m&aacute;ximo: 96 cm. Largo m&iacute;nimo: 70 cm. Incluye pernos de fijaci&oacute;n. Peso m&aacute;ximo de carga: 90 kg. Agarre de goma antideslizante.";"";"";"";"barra-puerta";"";"";"1";"2017-04-11 16:57:59";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/0/1110-thickbox_default.jpg";
"431";"1";"1";"Pack discos Olímpicos Promachine + barra promachine";"46";"235285.714286";"53";"0.000000";"0";"POP";"0";"";"";"";"";"";"pack-discos-olimpicos-promachine-barra-promachine";"";"";"1";"2017-04-11 17:13:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/1/1111-thickbox_default.jpg";
"431";"3";"1";"Pack discos Olímpicos Promachine + barra promachine";"46";"235285.714286";"53";"0.000000";"0";"POP";"0";"Pack de barra Ol&iacute;mpica promachine de 20kg m&aacute;s 157,5kg en discos ol&iacute;mpicos engomados promachine.";"El pack incluye: 2 discos 25kg engomados promachine 2 discos 20kg engomados promachine 2 discos 15kg engomados promachine 2 discos 10kg engomados promachine 2 discos 5kg engomados promachine 2 discos 2,5kg engomados promachine 2 discos 1,25kg engomados promachine Barra ol&iacute;mpica 20kg promachine Par de tenazas.Precio: $379.990";"";"";"";"pack-discos-olimpicos-promachine-barra-promachine";"";"";"1";"2017-04-11 17:13:55";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/1/1111-thickbox_default.jpg";
"432";"1";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0.000000";"0";"SL";"0";"";"";"";"";"";"strap-de-levantamiento";"";"";"1";"2017-05-25 13:44:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/7/1117-thickbox_default.jpg";
"432";"1";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0.000000";"0";"SL";"0";"";"";"";"";"";"strap-de-levantamiento";"";"";"1";"2017-05-25 13:44:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/8/1118-thickbox_default.jpg";
"432";"3";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0.000000";"0";"SL";"0";"";"";"";"";"";"strap-de-levantamiento";"";"";"1";"2017-05-25 13:44:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/7/1117-thickbox_default.jpg";
"432";"3";"1";"Strap de levantamiento";"41";"2512.605042";"53";"0.000000";"0";"SL";"0";"";"";"";"";"";"strap-de-levantamiento";"";"";"1";"2017-05-25 13:44:25";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/1/8/1118-thickbox_default.jpg";
"433";"1";"1";"Kettlebell Metalico 16Kg";"2";"29411.764706";"53";"0.000000";"0";"KVA20";"0";"";"";"";"";"";"kettlebell-metalico-16kg";"";"";"1";"2017-05-26 14:31:05";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/2/5/7/1257-thickbox_default.jpg";
"433";"3";"1";"Kettlebell Vinilo Acero 20Kg";"2";"29411.764706";"53";"0.000000";"0";"KVA20";"0";"Kettlebell de acero recubierta.";"Kettlebells de Acero recubierta en Vinilo, que les da m&aacute;s durabilidad y las protege del &oacute;xido.";"";"";"";"kettlebell-metalico-16kg";"";"";"1";"2017-05-26 14:31:05";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/2/5/7/1257-thickbox_default.jpg";
"434";"1";"1";"Piso caucho alto trafico 25mm";"8";"16798.319328";"53";"0.000000";"0";"PC15";"0";"";"";"";"";"";"piso-caucho-alto-trafico-25mm";"";"";"1";"2017-05-26 14:55:53";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/5/7/1157-thickbox_default.jpg";
"434";"1";"1";"Piso caucho alto trafico 25mm";"8";"16798.319328";"53";"0.000000";"0";"PC15";"0";"";"";"";"";"";"piso-caucho-alto-trafico-25mm";"";"";"1";"2017-05-26 14:55:53";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/2/9/7/1297-thickbox_default.jpg";
"434";"3";"1";"Piso caucho alto trafico 15mm";"8";"16798.319328";"53";"0.000000";"0";"PC15";"0";"Palmeta de caucho reciclado de alto tr&aacute;fico, ideal para instalar en gimnasios o en zonas de entrenamiento con pesas y de alto flujo.";"Dimensiones: 100 x 100 cm. Espesor: 15 mm.Peso: 12 kg. Aprox.Densidad: 900 kg/M3Color base: NegroColor Pigmento: EPDM BlancoMaterial: 90%caucho reciclado 10% Pigmento EPDMCaracter&iacute;sticas: Antideslizante, Reduce vibraciones y ruido gracias a su base porosa.Instalaci&oacute;n: Requiere ser instalado sobre superficie nivelada, no requiere pegamento.Mantenci&oacute;n: Limpieza con pa&ntilde;o H&uacute;medo.Consejo de Instalaci&oacute;n: Aclimatar y ventilar por 24 hrs.";"";"";"";"piso-caucho-alto-trafico-25mm";"";"";"1";"2017-05-26 14:55:53";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/5/7/1157-thickbox_default.jpg";
"434";"3";"1";"Piso caucho alto trafico 15mm";"8";"16798.319328";"53";"0.000000";"0";"PC15";"0";"Palmeta de caucho reciclado de alto tr&aacute;fico, ideal para instalar en gimnasios o en zonas de entrenamiento con pesas y de alto flujo.";"Dimensiones: 100 x 100 cm. Espesor: 15 mm.Peso: 12 kg. Aprox.Densidad: 900 kg/M3Color base: NegroColor Pigmento: EPDM BlancoMaterial: 90%caucho reciclado 10% Pigmento EPDMCaracter&iacute;sticas: Antideslizante, Reduce vibraciones y ruido gracias a su base porosa.Instalaci&oacute;n: Requiere ser instalado sobre superficie nivelada, no requiere pegamento.Mantenci&oacute;n: Limpieza con pa&ntilde;o H&uacute;medo.Consejo de Instalaci&oacute;n: Aclimatar y ventilar por 24 hrs.";"";"";"";"piso-caucho-alto-trafico-25mm";"";"";"1";"2017-05-26 14:55:53";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/2/9/7/1297-thickbox_default.jpg";
"435";"1";"1";"Remo HWM ICarus";"33";"840327.731092";"53";"0.000000";"0";"RHI";"0";"";"";"";"";"";"remo-hwm-icarus";"";"";"1";"2017-07-21 17:15:42";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/8/1538-thickbox_default.jpg";
"435";"3";"1";"Remo Icarus-X HWM";"33";"840327.731092";"53";"0.000000";"0";"RHI";"0";"Remo Ergom&eacute;trico Profesional Categor&iacute;a Alto Tr&aacute;fico";"Remo Ergom&eacute;trico Profesional Categor&iacute;a Alto Tr&aacute;fico con resistencia de aire y magnetismo a trav&eacute;s de un ventilador regulable en 10 niveles. Riel de aluminio con superficie de acero inoxidable. Cadena de acero de alta resistencia. Monitor LCD con sistema programable y medidor de distancia, calor&iacute;as, velocidad y tiempo. Incluye tarjeta de memoria para registro de entrenamientos. Incluye ruedas de transporte, no es plegable.
ModeloICARUS
MaterialMarco de acero. Pintura Electroest&aacute;tica.
Dimensiones246 x 78.5 x 106 cm.
Peso de la maquina43 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).&nbsp;";"";"";"";"remo-hwm-icarus";"";"";"1";"2017-07-21 17:15:42";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/5/3/8/1538-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/8/3/1183-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/8/8/1688-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/8/9/1689-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/0/1690-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/1/1691-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/2/1692-thickbox_default.jpg";
"436";"1";"1";"Air BIke HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"";"";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/3/1693-thickbox_default.jpg";
"436";"3";"1";"Air Bike HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico con Resistencia de aire a trav&eacute;s de un ventilador met&aacute;lico. Monitor LCD con medidor de distancia, tiempo, calor&iacute;as y velocidad, Sistema de entrenamiento predeterminado (TABATA) y programable. Incluye ruedas de transporte. Apoya pies; Asiento regulable en altura, aproximaci&oacute;n e inclinaci&oacute;n.
Porta dispositivo m&oacute;vil.Material Marco de acero.
Pintura Electroest&aacute;tica
Dimensiones 129 x 60 x 135 cm.
Peso de la maquina45.5 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/1/8/3/1183-thickbox_default.jpg";
"436";"3";"1";"Air Bike HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico con Resistencia de aire a trav&eacute;s de un ventilador met&aacute;lico. Monitor LCD con medidor de distancia, tiempo, calor&iacute;as y velocidad, Sistema de entrenamiento predeterminado (TABATA) y programable. Incluye ruedas de transporte. Apoya pies; Asiento regulable en altura, aproximaci&oacute;n e inclinaci&oacute;n.
Porta dispositivo m&oacute;vil.Material Marco de acero.
Pintura Electroest&aacute;tica
Dimensiones 129 x 60 x 135 cm.
Peso de la maquina45.5 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/8/8/1688-thickbox_default.jpg";
"436";"3";"1";"Air Bike HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico con Resistencia de aire a trav&eacute;s de un ventilador met&aacute;lico. Monitor LCD con medidor de distancia, tiempo, calor&iacute;as y velocidad, Sistema de entrenamiento predeterminado (TABATA) y programable. Incluye ruedas de transporte. Apoya pies; Asiento regulable en altura, aproximaci&oacute;n e inclinaci&oacute;n.
Porta dispositivo m&oacute;vil.Material Marco de acero.
Pintura Electroest&aacute;tica
Dimensiones 129 x 60 x 135 cm.
Peso de la maquina45.5 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/8/9/1689-thickbox_default.jpg";
"436";"3";"1";"Air Bike HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico con Resistencia de aire a trav&eacute;s de un ventilador met&aacute;lico. Monitor LCD con medidor de distancia, tiempo, calor&iacute;as y velocidad, Sistema de entrenamiento predeterminado (TABATA) y programable. Incluye ruedas de transporte. Apoya pies; Asiento regulable en altura, aproximaci&oacute;n e inclinaci&oacute;n.
Porta dispositivo m&oacute;vil.Material Marco de acero.
Pintura Electroest&aacute;tica
Dimensiones 129 x 60 x 135 cm.
Peso de la maquina45.5 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/0/1690-thickbox_default.jpg";
"436";"3";"1";"Air Bike HWM";"33";"462176.470588";"53";"0.000000";"0";" ABH";"0";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico";"Air Bike Profesional Categor&iacute;a Alto Tr&aacute;fico con Resistencia de aire a trav&eacute;s de un ventilador met&aacute;lico. Monitor LCD con medidor de distancia, tiempo, calor&iacute;as y velocidad, Sistema de entrenamiento predeterminado (TABATA) y programable. Incluye ruedas de transporte. Apoya pies; Asiento regulable en altura, aproximaci&oacute;n e inclinaci&oacute;n.
Porta dispositivo m&oacute;vil.Material Marco de acero.
Pintura Electroest&aacute;tica
Dimensiones 129 x 60 x 135 cm.
Peso de la maquina45.5 kg.
Peso m&aacute;ximo de usuario150 kg.
Garant&iacute;a3 meses (Fallas de f&aacute;brica).";"";"";"";"air-bike-hwm";"";"";"1";"2017-07-21 17:34:56";"1";"0";"new";"http://pesaschile.cl/2/img/p/1/6/9/1/1691-thickbox_default.jpg";
