"ID";"Active (0/1)";"Name";"Default Category";"Tax rules ID";"Reference #";"url_image"
"383";"1";"Barra Profesional Elite Serie 15KG HWM";"2";"1";"BOEM";"https://pesaschile.cl/2/img/p/1/5/6/8/1568-thickbox_default.jpg"
"385";"0";"PACK PRESS DE BANCO HOME";"46";"1";"PPBM";"https://pesaschile.cl/2/img/p/9/0/8/908-thickbox_default.jpg"
"386";"1";"Discos Barbell 15 kg X 2 UN";"2";"1";"DPB15";"https://pesaschile.cl/2/img/p/1/0/5/1/1051-thickbox_default.jpg"
"387";"1";"Discos Barbell 2 kg X 2UN";"2";"1";"DPB02";"https://pesaschile.cl/2/img/p/1/0/4/3/1043-thickbox_default.jpg"
"388";"1";"Discos Barbell 2.5 kg X 2UN";"2";"1";"DPB025";"https://pesaschile.cl/2/img/p/1/0/4/4/1044-thickbox_default.jpg"
"389";"1";"Discos Barbell 10 kg X 2 UN";"2";"1";"DPB10";"https://pesaschile.cl/2/img/p/1/0/4/9/1049-thickbox_default.jpg"
"390";"1";"Discos Barbell 20 kg X 2 UN";"2";"1";"DPB20";"https://pesaschile.cl/2/img/p/1/0/5/0/1050-thickbox_default.jpg"
"391";"1";"Discos Barbell 5 kg X 2 UN";"2";"1";"DPB05";"https://pesaschile.cl/2/img/p/1/0/4/5/1045-thickbox_default.jpg"
"393";"0";"Step 3 niveles Promachine";"35";"1";"FISAP";"https://pesaschile.cl/2/img/p/9/1/5/915-thickbox_default.jpg"
"395";"1";"Rack Horizontal para Mancuernas";"13";"1";"RA018";"https://pesaschile.cl/2/img/p/1/4/7/6/1476-thickbox_default.jpg"
"397";"1";"Cinturon de Lastre";"2";"1";"CL";"https://pesaschile.cl/2/img/p/1/3/6/9/1369-thickbox_default.jpg"
"398";"1";"Pantorillera MO";"55";"1";"MO-5200";"https://pesaschile.cl/2/img/p/1/6/1/0/1610-thickbox_default.jpg"
"399";"1";"Banco Scott MO";"2";"1";"MO-2000";"https://pesaschile.cl/2/img/p/1/6/0/7/1607-thickbox_default.jpg"
"400";"1";"Polea Cruzada Promachine";"34";"1";"PK030";"https://pesaschile.cl/2/img/p/1/5/1/3/1513-thickbox_default.jpg"
"401";"1";"Banco Inclinable MO";"55";"1";"MO-600";"https://pesaschile.cl/2/img/p/1/7/3/3/1733-thickbox_default.jpg"
"402";"1";"Banco Plano MO";"2";"1";"MO-500";"https://pesaschile.cl/2/img/p/1/7/3/2/1732-thickbox_default.jpg"
"403";"0";"pueba";"2";"1";"";""
"408";"1";"Speed Rope Aluminio";"2";"1";"CSSRA";"https://pesaschile.cl/2/img/p/1/4/1/0/1410-thickbox_default.jpg"
"408";"1";"Speed Rope Aluminio";"2";"1";"CSSRA";"https://pesaschile.cl/2/img/p/1/4/1/1/1411-thickbox_default.jpg"
"410";"1";"Par D. Olimpico Promachine 2.5kg";"139";"1";"DOP025";"https://pesaschile.cl/2/img/p/1/0/6/1/1061-thickbox_default.jpg"
"410";"1";"Par D. Olimpico Promachine 2.5kg";"139";"1";"DOP025";"https://pesaschile.cl/2/img/p/1/0/6/2/1062-thickbox_default.jpg"
"411";"1";"Par D. Olimpico Promachine 5kg";"2";"1";"DOP05";"https://pesaschile.cl/2/img/p/1/7/2/4/1724-thickbox_default.jpg"
"412";"1";"Par D. Olimpico Promachine 10kg";"2";"1";"DOP10";"https://pesaschile.cl/2/img/p/1/0/6/3/1063-thickbox_default.jpg"
"412";"1";"Par D. Olimpico Promachine 10kg";"2";"1";"DOP10";"https://pesaschile.cl/2/img/p/1/0/6/4/1064-thickbox_default.jpg"
"413";"1";"Par D. Olimpico Promachine 15kg";"2";"1";"DOP15";"https://pesaschile.cl/2/img/p/1/0/6/5/1065-thickbox_default.jpg"
"413";"1";"Par D. Olimpico Promachine 15kg";"2";"1";"DOP15";"https://pesaschile.cl/2/img/p/1/0/6/6/1066-thickbox_default.jpg"
"414";"1";"Par D. Olimpico Promachine 20kg";"2";"1";"DOP20";"https://pesaschile.cl/2/img/p/1/0/8/3/1083-thickbox_default.jpg"
"417";"1";"Par D. Olimpico Promachine 1.25kg";"2";"1";"DOP0125";"https://pesaschile.cl/2/img/p/1/0/8/6/1086-thickbox_default.jpg"
"417";"1";"Par D. Olimpico Promachine 1.25kg";"2";"1";"DOP0125";"https://pesaschile.cl/2/img/p/1/0/8/7/1087-thickbox_default.jpg"
"418";"1";"Par D. Olimpico Promachine 25kg";"2";"1";"DOP25";"https://pesaschile.cl/2/img/p/1/0/8/8/1088-thickbox_default.jpg"
"418";"1";"Par D. Olimpico Promachine 25kg";"2";"1";"DOP25";"https://pesaschile.cl/2/img/p/1/0/8/9/1089-thickbox_default.jpg"
"419";"1";"Glúteo Aislado MO";"55";"1";"MO-5800";"https://pesaschile.cl/2/img/p/1/6/2/5/1625-thickbox_default.jpg"
"420";"0";"Aducción MO (Aductor)";"55";"1";"MO-5900";"https://pesaschile.cl/2/img/p/1/6/2/8/1628-thickbox_default.jpg"
"421";"1";"Abducción MO (Glúteo Medio)";"55";"1";"MO-5910";"https://pesaschile.cl/2/img/p/1/6/2/9/1629-thickbox_default.jpg"
"422";"1";"Dominada/Fondo Asistida MO";"55";"1";"MO-3000";"https://pesaschile.cl/2/img/p/1/6/3/0/1630-thickbox_default.jpg"
"424";"1";"Extensión de Cuádriceps MO";"55";"1";"MO-5700";"https://pesaschile.cl/2/img/p/1/6/3/1/1631-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/1/0/1/1101-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/1/0/2/1102-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/1/0/3/1103-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/1/0/4/1104-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/5/3/2/1532-thickbox_default.jpg"
"427";"1";"Barra Promachine 20kg";"2";"1";"BORP";"https://pesaschile.cl/2/img/p/1/5/3/3/1533-thickbox_default.jpg"
"428";"1";"Pack Crossfit HWM";"18";"1";"PCH";"https://pesaschile.cl/2/img/p/1/7/4/4/1744-thickbox_default.jpg"
"430";"1";"Barra Extensión Puerta";"2";"1";"BP";"https://pesaschile.cl/2/img/p/1/1/0/8/1108-thickbox_default.jpg"
"430";"1";"Barra Extensión Puerta";"2";"1";"BP";"https://pesaschile.cl/2/img/p/1/1/0/9/1109-thickbox_default.jpg"
"430";"1";"Barra Extensión Puerta";"2";"1";"BP";"https://pesaschile.cl/2/img/p/1/1/1/0/1110-thickbox_default.jpg"
"431";"1";"Pack discos Olímpicos Promachine + barra promachine";"46";"1";"POP";"https://pesaschile.cl/2/img/p/1/1/1/1/1111-thickbox_default.jpg"
"432";"1";"Strap de levantamiento";"41";"1";"SL";"https://pesaschile.cl/2/img/p/1/1/1/7/1117-thickbox_default.jpg"
"432";"1";"Strap de levantamiento";"41";"1";"SL";"https://pesaschile.cl/2/img/p/1/1/1/8/1118-thickbox_default.jpg"
"433";"1";"Kettlebell Vinilo Acero 20Kg";"2";"1";"KVA20";"https://pesaschile.cl/2/img/p/1/2/5/7/1257-thickbox_default.jpg"
"434";"1";"Piso caucho alto trafico 15mm";"8";"1";"PC15";"https://pesaschile.cl/2/img/p/1/1/5/7/1157-thickbox_default.jpg"
"434";"1";"Piso caucho alto trafico 15mm";"8";"1";"PC15";"https://pesaschile.cl/2/img/p/1/2/9/7/1297-thickbox_default.jpg"
"435";"1";"Remo Icarus-X HWM";"33";"1";"RHI";"https://pesaschile.cl/2/img/p/1/5/3/8/1538-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/1/8/3/1183-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/8/8/1688-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/8/9/1689-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/9/0/1690-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/9/1/1691-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/9/2/1692-thickbox_default.jpg"
"436";"1";"Air Bike HWM";"33";"1";"ABH";"https://pesaschile.cl/2/img/p/1/6/9/3/1693-thickbox_default.jpg"
"437";"0";"Elíptica Promachine";"34";"1";"EP";"https://pesaschile.cl/2/img/p/1/1/8/5/1185-thickbox_default.jpg"
"438";"1";"Ab Traps";"42";"1";"ABS";"https://pesaschile.cl/2/img/p/1/1/8/9/1189-thickbox_default.jpg"
"439";"1";"Rack Barra Pared Vertical HWM";"2";"1";"RBPV";"https://pesaschile.cl/2/img/p/1/4/0/6/1406-thickbox_default.jpg"
"444";"1";"Soporte Vertical Barras";"2";"1";"RBV";"https://pesaschile.cl/2/img/p/1/1/8/8/1188-thickbox_default.jpg"
"445";"0";"Pull Up/Dip bar";"42";"1";"PDB";"https://pesaschile.cl/2/img/p/1/2/0/5/1205-thickbox_default.jpg"
"446";"1";"Tabla de Escalada";"2";"1";"TE";"https://pesaschile.cl/2/img/p/1/4/0/8/1408-thickbox_default.jpg"
"446";"1";"Tabla de Escalada";"2";"1";"TE";"https://pesaschile.cl/2/img/p/1/4/0/9/1409-thickbox_default.jpg"
"447";"1";"Disco de Equilibrio Madera";"2";"1";"DEM";"https://pesaschile.cl/2/img/p/1/2/8/0/1280-thickbox_default.jpg"
"448";"1";"Disco de Equilibrio Plástico";"2";"1";"DEP";"https://pesaschile.cl/2/img/p/1/2/8/1/1281-thickbox_default.jpg"
"449";"1";"Pack Bandas Resistencia Corta";"8";"1";"PBCC";"https://pesaschile.cl/2/img/p/1/3/1/5/1315-thickbox_default.jpg"
"449";"1";"Pack Bandas Resistencia Corta";"8";"1";"PBCC";"https://pesaschile.cl/2/img/p/1/3/6/8/1368-thickbox_default.jpg"
"450";"1";"Cajón Pliométrico";"33";"1";"CP";"https://pesaschile.cl/2/img/p/1/4/1/3/1413-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/6/9/1669-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/0/1670-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/1/1671-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/2/1672-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/3/1673-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/4/1674-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/5/1675-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/6/1676-thickbox_default.jpg"
"451";"1";"Trotadora Obelix GT5";"34";"1";"TGT5";"https://pesaschile.cl/2/img/p/1/6/7/7/1677-thickbox_default.jpg"
"452";"1";"Set Discos Fraccionales";"18";"1";"";"https://pesaschile.cl/2/img/p/1/2/0/9/1209-thickbox_default.jpg"
"453";"1";"Par D.Fraccional 0.5kg";"2";"1";"DOF005";"https://pesaschile.cl/2/img/p/1/2/4/4/1244-thickbox_default.jpg"
"454";"1";"Par D.Fraccional 1kg";"2";"1";"DOF01";"https://pesaschile.cl/2/img/p/1/2/4/5/1245-thickbox_default.jpg"
"455";"1";"Par D.Fraccional 1.5kg";"2";"1";"DOF015";"https://pesaschile.cl/2/img/p/1/2/4/6/1246-thickbox_default.jpg"
"456";"1";"Par D.Fraccional 2kg";"2";"1";"DOF02";"https://pesaschile.cl/2/img/p/1/2/4/7/1247-thickbox_default.jpg"
"457";"1";"SET RACK + 20 BODY PUMP";"46";"1";"SBPR";"https://pesaschile.cl/2/img/p/1/6/4/0/1640-thickbox_default.jpg"
"458";"1";"Pack 25 Set Body Pump";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/2/3/1223-thickbox_default.jpg"
"459";"0";"Pack 10 D. Acero 20 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/2/6/1226-thickbox_default.jpg"
"460";"0";"Pack 20 D. Acero 10 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/2/7/1227-thickbox_default.jpg"
"461";"0";"Pack 40 D. Acero 5 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/2/8/1228-thickbox_default.jpg"
"462";"0";"Pack 10 D. Promachine 20 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/2/9/1229-thickbox_default.jpg"
"463";"0";"Pack 10 D. Promachine 15 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/0/1230-thickbox_default.jpg"
"464";"0";"Pack 20 D. Promachine 10 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/1/1231-thickbox_default.jpg"
"465";"0";"Pack 40 D. Promachine 5 kg Olimpico";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/2/1232-thickbox_default.jpg"
"466";"0";"Pack 10 D. Engomados 20 kg Olimpicos";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/3/1233-thickbox_default.jpg"
"467";"0";"Pack 10 D. Engomados 15 kg Olimpicos";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/4/1234-thickbox_default.jpg"
"468";"0";"Pack 20 D. Engomados 10 kg Olimpicos";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/5/1235-thickbox_default.jpg"
"469";"0";"Pack 40 D. Engomados 5 kg Olimpicos";"46";"1";"";"https://pesaschile.cl/2/img/p/1/2/3/6/1236-thickbox_default.jpg"
"470";"1";"Máquina Abductor / Aductor V8";"55";"1";"V8-516";"https://pesaschile.cl/2/img/p/1/2/1/0/1210-thickbox_default.jpg"
"471";"1";"Máquina Extensión de Cuadriceps V8";"55";"1";"V8-510";"https://pesaschile.cl/2/img/p/1/4/9/0/1490-thickbox_default.jpg"
"472";"1";"Máquina Curl de Femoral Sentado V8";"55";"1";"V8-505";"https://pesaschile.cl/2/img/p/1/2/1/2/1212-thickbox_default.jpg"
"473";"1";"Máquina Glúteo Aislado V8";"55";"1";"V8-520";"https://pesaschile.cl/2/img/p/1/2/1/3/1213-thickbox_default.jpg"
"474";"1";"Máquina Abdominal V8";"55";"1";"V8-511";"https://pesaschile.cl/2/img/p/1/2/1/4/1214-thickbox_default.jpg"
"475";"1";"Máquina Dorsales V8";"55";"1";"V8-501";"https://pesaschile.cl/2/img/p/1/2/1/5/1215-thickbox_default.jpg"
"476";"1";"Máquina Press de Hombro T8";"55";"1";"T8-605";"https://pesaschile.cl/2/img/p/1/2/1/6/1216-thickbox_default.jpg"
"477";"1";"Máquina Press de Pectoral T8";"55";"1";"T8-604";"https://pesaschile.cl/2/img/p/1/2/1/7/1217-thickbox_default.jpg"
"478";"1";"Máquina Remo Sentado T8";"55";"1";"T8-603";"https://pesaschile.cl/2/img/p/1/2/1/8/1218-thickbox_default.jpg"
"479";"1";"Máquina Dorsales T8";"55";"1";"T8-606";"https://pesaschile.cl/2/img/p/1/2/1/9/1219-thickbox_default.jpg"
"480";"1";"Pack discos Olímpicos engomados Promachine";"46";"1";"PDOP";"https://pesaschile.cl/2/img/p/1/2/3/8/1238-thickbox_default.jpg"
"481";"0";"Pantorrillera 2.0 Promachine";"2";"1";"";""
"483";"1";"Par D.Fraccional 2.5kg";"2";"1";"DOF025";"https://pesaschile.cl/2/img/p/1/2/4/9/1249-thickbox_default.jpg"
"484";"0";"Pack Fit Home Inicio";"38";"1";"PHF";"https://pesaschile.cl/2/img/p/1/2/5/0/1250-thickbox_default.jpg"
"485";"0";"Pack Fit Home Avanzado";"38";"1";"PHA";"https://pesaschile.cl/2/img/p/1/2/5/1/1251-thickbox_default.jpg"
"486";"0";"Pack Fit Home Full";"38";"1";"PHFF";"https://pesaschile.cl/2/img/p/1/2/5/2/1252-thickbox_default.jpg"
"487";"1";"Rodillera Mac David";"12";"1";"";"https://pesaschile.cl/2/img/p/1/2/5/3/1253-thickbox_default.jpg"
"488";"1";"Toma Barra Corta";"8";"1";"TBC";"https://pesaschile.cl/2/img/p/1/2/5/5/1255-thickbox_default.jpg"
"490";"1";"Par Crumb Bumper 10LB";"23";"1";"DOC10";"https://pesaschile.cl/2/img/p/1/3/0/0/1300-thickbox_default.jpg"
"490";"1";"Par Crumb Bumper 10LB";"23";"1";"DOC10";"https://pesaschile.cl/2/img/p/1/3/0/1/1301-thickbox_default.jpg"
"503";"1";"Par Crumb Bumper 25LB";"2";"1";"DOC25";"https://pesaschile.cl/2/img/p/1/3/0/2/1302-thickbox_default.jpg"
"503";"1";"Par Crumb Bumper 25LB";"2";"1";"DOC25";"https://pesaschile.cl/2/img/p/1/3/0/3/1303-thickbox_default.jpg"
"504";"1";"Par Crumb Bumper 15LB";"2";"1";"DOC15";"https://pesaschile.cl/2/img/p/1/3/0/9/1309-thickbox_default.jpg"
"504";"1";"Par Crumb Bumper 15LB";"2";"1";"DOC15";"https://pesaschile.cl/2/img/p/1/3/1/0/1310-thickbox_default.jpg"
"505";"1";"Par Crumb Bumper 35LB";"2";"1";"DOC35";"https://pesaschile.cl/2/img/p/1/3/0/4/1304-thickbox_default.jpg"
"505";"1";"Par Crumb Bumper 35LB";"2";"1";"DOC35";"https://pesaschile.cl/2/img/p/1/3/0/5/1305-thickbox_default.jpg"
"506";"0";"Par Crumb Bumper 45LB";"2";"1";"DOC45";"https://pesaschile.cl/2/img/p/1/3/0/6/1306-thickbox_default.jpg"
"506";"0";"Par Crumb Bumper 45LB";"2";"1";"DOC45";"https://pesaschile.cl/2/img/p/1/3/0/7/1307-thickbox_default.jpg"
"507";"1";"Pack 260LB Crumb Bumper";"61";"1";"POC260";"https://pesaschile.cl/2/img/p/1/3/1/1/1311-thickbox_default.jpg"
"508";"1";"Pack 170LB Crumb Bumper";"61";"1";"POC170";"https://pesaschile.cl/2/img/p/1/2/9/4/1294-thickbox_default.jpg"
"508";"1";"Pack 170LB Crumb Bumper";"61";"1";"POC170";"https://pesaschile.cl/2/img/p/1/3/0/8/1308-thickbox_default.jpg"
"509";"1";"Banco Abdominal MO";"2";"1";"MO-700";"https://pesaschile.cl/2/img/p/1/6/3/2/1632-thickbox_default.jpg"
"510";"1";"T - Rowing MO";"55";"1";"MO-3120";"https://pesaschile.cl/2/img/p/1/6/3/3/1633-thickbox_default.jpg"
"511";"1";"Prensa Horizontal MO";"55";"1";"MO-5500";"https://pesaschile.cl/2/img/p/1/7/4/6/1746-thickbox_default.jpg"
"512";"1";"Smith MO";"55";"1";"MO-6200";"https://pesaschile.cl/2/img/p/1/6/3/5/1635-thickbox_default.jpg"
"513";"1";"Jaula de Potencia MO";"55";"1";"MO-6100";"https://pesaschile.cl/2/img/p/1/6/3/6/1636-thickbox_default.jpg"
"514";"1";"Polea Alta MO";"55";"1";"MO-3500";"https://pesaschile.cl/2/img/p/1/7/4/2/1742-thickbox_default.jpg"
"515";"1";"Set 4 Cajones Pliométricos";"2";"1";"CP4";"https://pesaschile.cl/2/img/p/1/3/7/1/1371-thickbox_default.jpg"
"515";"1";"Set 4 Cajones Pliométricos";"2";"1";"CP4";"https://pesaschile.cl/2/img/p/1/3/7/2/1372-thickbox_default.jpg"
"516";"1";"Tape Kinesiológico";"35";"1";"BKT";"https://pesaschile.cl/2/img/p/1/5/4/4/1544-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/4/7/4/1474-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/4/7/5/1475-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/5/3/4/1534-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/5/3/5/1535-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/5/6/9/1569-thickbox_default.jpg"
"517";"1";"Barra Técnica 7.5kg";"31";"1";"BTA";"https://pesaschile.cl/2/img/p/1/5/7/0/1570-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/2/9/1529-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/3/0/1530-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/3/1/1531-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/6/0/1560-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/6/1/1561-thickbox_default.jpg"
"518";"1";"Barra Training Serie 15kg HWM";"2";"1";"BORT15";"https://pesaschile.cl/2/img/p/1/5/6/2/1562-thickbox_default.jpg"
"519";"1";"Maletin York 20kg";"21";"1";"PMY";"https://pesaschile.cl/2/img/p/1/5/4/6/1546-thickbox_default.jpg"
"519";"1";"Maletin York 20kg";"21";"1";"PMY";"https://pesaschile.cl/2/img/p/1/7/9/3/1793-thickbox_default.jpg"
"520";"1";"PACK BANQUILLO+ MALETIN YORK";"46";"1";"PBO";"https://pesaschile.cl/2/img/p/1/7/9/4/1794-thickbox_default.jpg"
"523";"1";"Pack Crumb Elite HWM";"18";"1";"PDOCE";"https://pesaschile.cl/2/img/p/1/3/4/6/1346-thickbox_default.jpg"
"524";"0";"Barra Training HWM + 170LB";"2";"1";"-";""
"525";"1";"Pack Acero Vinilo Light";"46";"1";"PKAL";"https://pesaschile.cl/2/img/p/1/3/6/6/1366-thickbox_default.jpg"
"526";"0";"Pack Sentadillas";"32";"1";"PS";"https://pesaschile.cl/2/img/p/1/3/4/8/1348-thickbox_default.jpg"
"527";"1";"Tenazas Olímpicas";"141";"1";"TPO";"https://pesaschile.cl/2/img/p/1/3/6/4/1364-thickbox_default.jpg"
"528";"1";"Tenazas Preolimpicas";"8";"1";"TPP";"https://pesaschile.cl/2/img/p/1/3/6/3/1363-thickbox_default.jpg"
"529";"1";"prueba";"2";"1";"";""
"530";"1";"Discos Barbell 3 kg X 2UN";"2";"1";"DPB03";"https://pesaschile.cl/2/img/p/1/4/5/0/1450-thickbox_default.jpg"
"531";"1";"CINTURON LUMBAR PROMACHINE S";"8";"1";"CLPS";"https://pesaschile.cl/2/img/p/1/3/9/1/1391-thickbox_default.jpg"
"531";"1";"CINTURON LUMBAR PROMACHINE S";"8";"1";"CLPS";"https://pesaschile.cl/2/img/p/1/3/9/2/1392-thickbox_default.jpg"
"532";"1";"CINTURON LUMBAR PROMACHINE M";"8";"1";"CLPM";"https://pesaschile.cl/2/img/p/1/3/8/9/1389-thickbox_default.jpg"
"532";"1";"CINTURON LUMBAR PROMACHINE M";"8";"1";"CLPM";"https://pesaschile.cl/2/img/p/1/3/9/0/1390-thickbox_default.jpg"
"533";"1";"CINTURON LUMBAR PROMACHINE L";"8";"1";"CLPL";"https://pesaschile.cl/2/img/p/1/3/8/7/1387-thickbox_default.jpg"
"533";"1";"CINTURON LUMBAR PROMACHINE L";"8";"1";"CLPL";"https://pesaschile.cl/2/img/p/1/3/8/8/1388-thickbox_default.jpg"
"534";"1";"CINTURÓN LUMBAR PROMACHINE ROSADO";"141";"1";"CLPSR";"https://pesaschile.cl/2/img/p/1/3/8/5/1385-thickbox_default.jpg"
"534";"1";"CINTURÓN LUMBAR PROMACHINE ROSADO";"141";"1";"CLPSR";"https://pesaschile.cl/2/img/p/1/3/8/6/1386-thickbox_default.jpg"
"535";"1";"BARRA MULTIAGARRE";"31";"1";"BMA";"https://pesaschile.cl/2/img/p/1/3/7/5/1375-thickbox_default.jpg"
"535";"1";"BARRA MULTIAGARRE";"31";"1";"BMA";"https://pesaschile.cl/2/img/p/1/3/7/6/1376-thickbox_default.jpg"
"536";"1";"BARRA LOG";"2";"1";"BL";"https://pesaschile.cl/2/img/p/1/3/7/3/1373-thickbox_default.jpg"
"536";"1";"BARRA LOG";"2";"1";"BL";"https://pesaschile.cl/2/img/p/1/3/7/4/1374-thickbox_default.jpg"
"537";"1";"MÁSCARA DE ENTRENAMIENTO";"8";"1";"ME";"https://pesaschile.cl/2/img/p/1/3/8/0/1380-thickbox_default.jpg"
"537";"1";"MÁSCARA DE ENTRENAMIENTO";"8";"1";"ME";"https://pesaschile.cl/2/img/p/1/3/8/1/1381-thickbox_default.jpg"
"538";"1";"HIP THRUST PROMACHINE";"13";"1";"MHT";"https://pesaschile.cl/2/img/p/1/3/7/7/1377-thickbox_default.jpg"
"538";"1";"HIP THRUST PROMACHINE";"13";"1";"MHT";"https://pesaschile.cl/2/img/p/1/3/7/8/1378-thickbox_default.jpg"
"538";"1";"HIP THRUST PROMACHINE";"13";"1";"MHT";"https://pesaschile.cl/2/img/p/1/3/7/9/1379-thickbox_default.jpg"
"539";"0";"SET PISO GOMA EVA 64X64";"13";"1";"PDE";"https://pesaschile.cl/2/img/p/1/3/8/2/1382-thickbox_default.jpg"
"539";"0";"SET PISO GOMA EVA 64X64";"13";"1";"PDE";"https://pesaschile.cl/2/img/p/1/3/8/3/1383-thickbox_default.jpg"
"539";"0";"SET PISO GOMA EVA 64X64";"13";"1";"PDE";"https://pesaschile.cl/2/img/p/1/3/8/4/1384-thickbox_default.jpg"
"540";"1";"PAR RODILLERA FULL FIT S";"41";"1";"FIRFS";"https://pesaschile.cl/2/img/p/1/3/9/3/1393-thickbox_default.jpg"
"541";"1";"PAR RODILLERA FULL FIT M";"41";"1";"FIRFM";"https://pesaschile.cl/2/img/p/1/3/9/4/1394-thickbox_default.jpg"
"542";"1";"PAR RODILLERA FULL FIT L";"32";"1";"FIRFL";"https://pesaschile.cl/2/img/p/1/3/9/5/1395-thickbox_default.jpg"
"543";"1";"PAR PESO MUÑ/TOB 2 KG PROMACHINE";"2";"1";"PM02P";"https://pesaschile.cl/2/img/p/1/3/9/9/1399-thickbox_default.jpg"
"543";"1";"PAR PESO MUÑ/TOB 2 KG PROMACHINE";"2";"1";"PM02P";"https://pesaschile.cl/2/img/p/1/4/0/0/1400-thickbox_default.jpg"
"544";"1";"PAR PESO MUÑ/TOB 1.5 KG PROMACHINE";"2";"1";"PM015P";"https://pesaschile.cl/2/img/p/1/3/9/7/1397-thickbox_default.jpg"
"544";"1";"PAR PESO MUÑ/TOB 1.5 KG PROMACHINE";"2";"1";"PM015P";"https://pesaschile.cl/2/img/p/1/3/9/8/1398-thickbox_default.jpg"
